Record_ID,State,District,Year,Season,Crop,Area_Hectares,Production_Tonnes,Yield_Tonnes_Per_Hectare,Rainfall_mm,Temperature_C,Humidity_Percentage,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Farmer_Category,Organic_Farming,Labor_Count,Market_Price_per_Tonne,Production_Cost,Revenue,Profit,Crop_Quality,Region
505,Tamil Nadu,Coimbatore,2019,Rabi,Potato,72.18,1658.7,22.98,2763.0,20.2,22.6,Alluvial,Drip,11089.68,577.98,Small,No,1,1514.43,4879788.37,2511985.04,-2367803.33,Good,South
506,Uttar Pradesh,Varanasi,2024,Kharif,Pulses,402.39,462.75,1.15,825.1,24.6,36.0,Alluvial,Canal,32845.8,4506.09,Small,No,4,5240.11,6947550.64,2424860.9,-4522689.74,Average,North
507,Tamil Nadu,Madurai,2025,Kharif,Soybean,233.81,413.84,1.77,2746.4,10.9,81.3,Black,Drip,29490.27,1011.53,Small,No,2,4120.89,6242460.78,1705389.12,-4537071.66,Average,South
508,Punjab,Jalandhar,2020,Kharif,Groundnut,231.94,445.32,1.92,2533.7,13.0,41.6,Clay,Canal,20106.34,480.44,Small,No,3,5796.47,5061311.23,2581284.02,-2480027.21,Good,North
509,Tamil Nadu,Chennai,2021,Kharif,Jowar,281.46,318.05,1.13,2695.7,32.4,32.4,Clay,Sprinkler,39595.76,3181.02,Medium,No,7,1580.3,2814700.51,502614.41,-2312086.1,Average,South
510,Haryana,Sirsa,2019,Kharif,Cotton,52.7,24.77,0.47,1233.1,42.4,44.0,Laterite,Drip,8159.96,540.65,Small,No,4,6718.63,2394106.35,166420.47,-2227685.88,Average,North
511,Telangana,Hyderabad,2020,Kharif,Maize,86.22,362.12,4.2,1480.9,20.2,73.4,Sandy,Rain-fed,7882.88,347.21,Small,No,4,1550.14,2064767.36,561336.7,-1503430.66,Excellent,South
512,Karnataka,Bengaluru,2024,Whole Year,Rice,18.01,68.62,3.81,1389.0,41.8,48.4,Red,Rain-fed,2945.34,108.81,Small,No,5,2099.09,631504.66,144039.56,-487465.1,Good,South
513,West Bengal,Asansol,2024,Kharif,Jowar,88.07,135.63,1.54,1733.1,26.1,88.7,Red,Sprinkler,13201.21,725.95,Large,Yes,30,2284.51,1414264.87,309848.09,-1104416.78,Good,East
514,West Bengal,Asansol,2022,Rabi,Maize,294.84,1220.64,4.14,2506.7,12.4,22.4,Clay,Drip,21357.8,2452.44,Small,No,3,1755.95,9357808.1,2143382.81,-7214425.29,Average,East
515,West Bengal,Howrah,2019,Rabi,Mustard,364.35,692.26,1.9,2774.9,12.2,40.0,Black,Canal,37095.92,1864.58,Medium,Yes,6,5217.5,6476791.06,3611866.55,-2864924.51,Poor,East
516,Andhra Pradesh,Kurnool,2021,Kharif,Cotton,246.06,105.81,0.43,2252.2,25.2,62.3,Red,Canal,29895.09,1948.86,Medium,No,6,6786.58,9593639.5,718088.03,-8875551.47,Average,South
517,Tamil Nadu,Chennai,2023,Rabi,Maize,95.88,428.58,4.47,1552.5,22.5,92.0,Red,Canal,9726.35,755.55,Large,No,14,1769.43,2126156.04,758342.31,-1367813.73,Excellent,South
518,Madhya Pradesh,Indore,2023,Kharif,Rice,410.84,1565.3,3.81,1232.2,22.5,89.8,Red,Sprinkler,20734.6,3011.01,Large,No,26,1718.57,15354281.55,2690077.62,-12664203.93,Good,Central
519,Assam,Guwahati,2025,Rabi,Mustard,326.96,398.89,1.22,681.5,41.1,24.8,Red,Tube Well,50465.21,1512.42,Medium,No,4,4282.74,4815832.75,1708342.16,-3107490.59,Poor,Northeast
520,Assam,Nagaon,2018,Kharif,Soybean,475.0,850.25,1.79,333.7,29.3,95.7,Alluvial,Canal,25920.07,3069.72,Small,No,4,3803.42,12372721.88,3233857.85,-9138864.03,Poor,Northeast
521,Punjab,Ludhiana,2018,Rabi,Onion,267.56,6185.99,23.12,2240.0,29.3,24.2,Laterite,Drip,26798.97,1523.8,Small,No,5,2177.29,11824203.3,13468694.17,1644490.87,Excellent,North
522,Gujarat,Ahmedabad,2021,Kharif,Cotton,294.72,182.73,0.62,2676.2,37.8,65.4,Black,Drip,45318.23,543.09,Small,No,1,5628.25,13280201.19,1028450.12,-12251751.07,Average,West
523,Maharashtra,Nagpur,2024,Kharif,Bajra,328.64,690.14,2.1,697.0,34.7,85.1,Red,Rain-fed,45956.6,3731.94,Medium,No,7,1716.11,4165627.84,1184356.16,-2981271.68,Average,West
524,Tamil Nadu,Chennai,2018,Kharif,Soybean,353.05,487.21,1.38,690.3,14.8,98.1,Red,Sprinkler,50792.32,1171.58,Small,No,2,3535.87,6374800.78,1722711.22,-4652089.56,Average,South
525,Bihar,Muzaffarpur,2019,Whole Year,Rice,418.33,1351.21,3.23,971.2,43.8,24.8,Sandy,Rain-fed,45744.41,4388.49,Small,Yes,2,2086.83,14913397.05,2819745.56,-12093651.49,Average,East
526,Punjab,Bathinda,2023,Rabi,Mustard,455.12,655.37,1.44,2501.7,19.2,80.3,Red,Canal,39928.69,4606.56,Small,No,1,4968.88,8889832.39,3256454.89,-5633377.5,Poor,North
527,Assam,Dibrugarh,2025,Rabi,Groundnut,82.11,167.5,2.04,2781.5,14.6,21.2,Clay,Sprinkler,4267.68,307.85,Small,No,4,4557.91,1980004.5,763449.92,-1216554.58,Good,Northeast
528,Maharashtra,Kolhapur,2018,Rabi,Wheat,284.65,836.87,2.94,618.5,26.2,55.2,Laterite,Canal,49877.5,1788.25,Medium,No,4,2147.74,6100574.42,1797379.17,-4303195.25,Poor,West
529,Tamil Nadu,Madurai,2019,Kharif,Bajra,129.75,195.92,1.51,1535.3,18.0,34.0,Sandy,Canal,9416.5,1064.03,Small,No,4,1747.93,1351937.37,342454.45,-1009482.92,Poor,South
530,Punjab,Patiala,2022,Whole Year,Rice,270.68,603.62,2.23,416.6,27.7,29.1,Black,Drip,18559.41,1968.93,Medium,No,5,1949.32,11508518.55,1176648.54,-10331870.01,Good,North
531,Rajasthan,Bikaner,2023,Kharif,Soybean,448.8,920.04,2.05,952.8,11.1,49.5,Alluvial,Drip,75246.78,574.86,Medium,No,12,4215.77,11061378.11,3878677.03,-7182701.08,Good,North
532,West Bengal,Durgapur,2021,Kharif,Groundnut,328.87,631.43,1.92,1982.7,43.4,96.7,Red,Tube Well,36336.66,2406.94,Small,No,1,5771.39,9180848.7,3644228.79,-5536619.91,Excellent,East
533,Karnataka,Mangaluru,2025,Kharif,Soybean,98.32,210.4,2.14,1053.2,38.0,98.2,Red,Rain-fed,8266.18,1149.99,Medium,No,10,3861.88,1924692.65,812539.55,-1112153.1,Good,South
534,Assam,Dibrugarh,2025,Rabi,Barley,225.04,625.61,2.78,2497.7,14.4,63.0,Laterite,Tube Well,29981.26,1724.03,Medium,No,5,1540.75,4323069.24,963908.61,-3359160.63,Poor,Northeast
535,Andhra Pradesh,Nellore,2021,Rabi,Mustard,438.33,420.8,0.96,863.8,29.4,94.4,Clay,Canal,25289.76,602.63,Small,No,1,4158.85,9936415.05,1750044.08,-8186370.97,Poor,South
536,Assam,Jorhat,2023,Rabi,Maize,348.77,973.07,2.79,1076.7,38.9,46.9,Sandy,Tube Well,19213.06,3119.39,Small,No,4,1846.4,9358073.86,1796676.45,-7561397.41,Poor,Northeast
537,Gujarat,Rajkot,2025,Rabi,Potato,366.99,9336.23,25.44,2478.3,27.8,32.2,Black,Tube Well,45149.59,3087.48,Small,No,2,1206.93,21154194.04,11268176.07,-9886017.97,Average,West
538,Haryana,Hisar,2022,Kharif,Bajra,25.1,45.18,1.8,1573.9,42.5,42.8,Laterite,Sprinkler,3665.15,288.37,Small,No,2,1658.32,320842.31,74922.9,-245919.41,Average,North
539,Rajasthan,Jaipur,2023,Whole Year,Sugarcane,60.16,3945.89,65.59,2667.5,20.1,93.4,Sandy,Canal,10193.04,501.18,Small,No,5,355.49,3675415.34,1402724.44,-2272690.9,Poor,North
540,Assam,Nagaon,2021,Whole Year,Rice,416.42,895.3,2.15,2831.2,30.0,78.6,Sandy,Drip,65105.31,1767.44,Small,No,1,1811.08,14010583.73,1621459.92,-12389123.81,Average,Northeast
541,Odisha,Cuttack,2022,Rabi,Potato,484.25,13825.34,28.55,745.1,12.6,32.5,Alluvial,Sprinkler,50112.6,4402.19,Medium,Yes,9,1601.12,20829124.71,22136028.38,1306903.67,Good,East
542,Tamil Nadu,Madurai,2021,Zaid,Tomato,474.64,10930.96,23.03,1800.4,40.5,37.6,Red,Sprinkler,50224.58,3004.27,Small,No,2,958.14,35909002.24,10473390.01,-25435612.23,Poor,South
543,Odisha,Cuttack,2018,Kharif,Groundnut,245.85,523.66,2.13,212.6,34.1,69.1,Clay,Tube Well,17912.68,1188.87,Small,No,3,5761.04,8143925.34,3016826.21,-5127099.13,Good,East
544,Karnataka,Hubballi,2023,Rabi,Jowar,148.41,292.37,1.97,2700.8,36.7,53.6,Laterite,Sprinkler,11076.65,842.01,Small,No,1,1743.31,2074904.34,509691.54,-1565212.8,Excellent,South
545,Assam,Jorhat,2025,Rabi,Barley,343.92,708.48,2.06,723.8,39.8,52.7,Sandy,Sprinkler,26352.78,1545.51,Small,No,4,1630.35,5346695.07,1155070.37,-4191624.7,Average,Northeast
546,Madhya Pradesh,Jabalpur,2018,Whole Year,Sugarcane,205.5,12771.82,62.15,698.0,31.9,95.8,Sandy,Tube Well,17705.01,1573.01,Small,No,4,289.03,18122884.88,3691439.13,-14431445.75,Poor,Central
547,Bihar,Darbhanga,2019,Rabi,Pulses,259.81,194.86,0.75,555.3,28.7,88.8,Red,Sprinkler,39537.87,2862.38,Small,No,2,7350.03,3211446.39,1432226.85,-1779219.54,Excellent,East
548,Tamil Nadu,Chennai,2024,Zaid,Onion,22.1,254.37,11.51,1931.5,34.1,22.7,Clay,Canal,3399.41,113.96,Small,No,3,2020.58,815781.21,513974.93,-301806.28,Average,South
549,West Bengal,Siliguri,2018,Kharif,Rice,48.68,148.96,3.06,2511.3,40.1,82.8,Laterite,Tube Well,7014.19,210.48,Small,Yes,5,2028.07,1307605.55,302101.31,-1005504.24,Poor,East
550,Tamil Nadu,Madurai,2025,Whole Year,Sugarcane,191.82,17718.41,92.37,2859.2,36.7,77.2,Laterite,Drip,23191.64,244.34,Medium,No,11,336.32,16441418.29,5959055.65,-10482362.64,Excellent,South
551,Bihar,Patna,2019,Kharif,Jowar,104.63,193.57,1.85,343.3,24.1,87.0,Sandy,Tube Well,15326.35,172.46,Small,No,3,2084.03,1084500.11,403405.69,-681094.42,Average,East
552,Andhra Pradesh,Nellore,2018,Whole Year,Sugarcane,377.76,30466.34,80.65,1007.7,32.8,45.7,Clay,Rain-fed,42316.81,3945.77,Large,Yes,13,343.7,24588889.24,10471281.06,-14117608.18,Excellent,South
553,Tamil Nadu,Chennai,2020,Kharif,Cotton,435.0,287.1,0.66,1536.0,31.9,62.0,Red,Tube Well,42865.17,479.3,Small,No,3,6044.96,19739217.8,1735508.02,-18003709.78,Good,South
554,Telangana,Warangal,2020,Whole Year,Sugarcane,401.6,31007.54,77.21,1853.1,26.5,36.8,Alluvial,Drip,25298.13,3560.54,Small,No,2,295.03,25173059.28,9148154.53,-16024904.75,Poor,South
555,Maharashtra,Nagpur,2021,Rabi,Potato,269.33,4069.58,15.11,1459.2,15.5,48.0,Sandy,Drip,23780.23,311.19,Small,No,4,1267.57,13243632.02,5158477.52,-8085154.5,Average,West
556,Gujarat,Rajkot,2021,Rabi,Wheat,52.39,139.36,2.66,1734.6,14.4,61.8,Clay,Rain-fed,4517.19,497.27,Medium,No,11,1925.58,1050318.6,268348.83,-781969.77,Good,West
557,Madhya Pradesh,Indore,2020,Kharif,Maize,238.26,459.84,1.93,2912.5,14.8,84.6,Laterite,Rain-fed,20440.92,1549.67,Small,No,4,1764.35,6644457.71,811318.7,-5833139.01,Average,Central
558,Odisha,Puri,2023,Kharif,Jowar,441.76,1042.55,2.36,2841.9,39.2,76.9,Laterite,Tube Well,44984.67,3819.5,Small,Yes,4,2123.94,8243853.17,2214313.65,-6029539.52,Average,East
559,Bihar,Bhagalpur,2024,Kharif,Cotton,191.85,117.03,0.61,131.0,25.5,62.1,Black,Tube Well,16010.78,390.45,Small,No,1,6213.55,5916309.59,727171.76,-5189137.83,Good,East
560,Karnataka,Hubballi,2018,Rabi,Potato,137.81,2818.21,20.45,188.2,35.1,57.7,Sandy,Rain-fed,14971.96,855.52,Large,No,13,830.55,5631620.69,2340664.32,-3290956.37,Poor,South
561,Uttar Pradesh,Kanpur,2020,Rabi,Wheat,417.2,1301.66,3.12,2160.7,21.0,88.6,Alluvial,Drip,54951.39,3801.52,Small,No,3,2338.64,9614726.06,3044114.14,-6570611.92,Poor,North
562,West Bengal,Durgapur,2018,Kharif,Pulses,208.77,144.05,0.69,659.5,36.6,31.8,Alluvial,Canal,13395.09,310.98,Medium,No,10,5432.42,4064393.71,782540.1,-3281853.61,Poor,East
563,Punjab,Patiala,2022,Rabi,Jowar,59.74,116.49,1.95,349.7,42.6,27.1,Black,Drip,8491.27,181.74,Medium,No,6,2052.12,727349.94,239051.46,-488298.48,Excellent,North
564,Haryana,Hisar,2022,Zaid,Tomato,373.96,9326.56,24.94,1200.0,20.0,42.3,Sandy,Sprinkler,36632.22,3809.91,Small,No,3,1037.16,22581926.62,9673134.97,-12908791.65,Good,North
565,Rajasthan,Bikaner,2023,Kharif,Soybean,414.92,526.95,1.27,2854.0,30.5,32.5,Sandy,Drip,74322.87,2395.08,Medium,No,8,3707.45,9997704.75,1953640.78,-8044063.97,Average,North
566,Odisha,Rourkela,2019,Kharif,Jowar,129.85,109.07,0.84,434.4,33.0,34.9,Red,Rain-fed,15861.81,661.6,Small,No,1,1725.66,1434339.94,188217.74,-1246122.2,Average,East
567,Assam,Guwahati,2020,Rabi,Groundnut,168.02,201.62,1.2,2748.1,20.7,57.3,Red,Canal,17047.51,1307.66,Medium,No,10,5210.36,3974316.66,1050512.78,-2923803.88,Poor,Northeast
568,Andhra Pradesh,Guntur,2025,Kharif,Pulses,150.79,239.76,1.59,2313.2,41.5,60.6,Laterite,Rain-fed,22372.73,1733.15,Small,Yes,5,6012.35,2709471.86,1441521.04,-1267950.82,Good,South
569,Tamil Nadu,Coimbatore,2020,Rabi,Maize,394.5,792.94,2.01,2399.3,15.0,47.7,Laterite,Drip,41218.26,3252.53,Small,No,3,1348.23,8405441.93,1069065.5,-7336376.43,Good,South
570,Haryana,Hisar,2020,Kharif,Pulses,3.47,2.15,0.62,1694.5,23.8,37.0,Laterite,Rain-fed,542.67,30.43,Medium,Yes,6,7169.82,55515.96,15415.11,-40100.85,Average,North
571,Maharashtra,Aurangabad,2024,Kharif,Jowar,174.09,395.18,2.27,178.0,41.0,34.3,Red,Sprinkler,15793.32,1134.37,Small,No,4,2140.21,2864785.47,845768.19,-2019017.28,Excellent,West
572,Madhya Pradesh,Indore,2021,Whole Year,Sugarcane,47.33,2800.04,59.16,537.2,20.9,74.0,Laterite,Canal,3622.77,544.54,Small,No,5,363.42,3719991.66,1017590.54,-2702401.12,Good,Central
573,Telangana,Hyderabad,2024,Rabi,Onion,81.28,1342.75,16.52,2090.3,10.4,72.3,Clay,Rain-fed,8058.42,130.02,Small,No,1,1684.73,4475314.18,2262171.21,-2213142.97,Average,South
574,Rajasthan,Udaipur,2023,Kharif,Tomato,56.72,1292.08,22.78,2302.9,40.5,26.4,Black,Sprinkler,9798.28,498.18,Small,No,5,1645.92,3455644.88,2126660.31,-1328984.57,Good,North
575,Maharashtra,Pune,2019,Kharif,Tomato,230.67,5623.73,24.38,1171.0,24.9,74.0,Black,Tube Well,17856.85,974.73,Small,No,3,1526.78,15190141.21,8586198.49,-6603942.72,Average,West
576,Punjab,Bathinda,2024,Kharif,Cotton,42.94,24.91,0.58,1935.5,25.1,42.0,Laterite,Tube Well,3185.04,432.89,Medium,No,12,6138.14,1331828.09,152901.07,-1178927.02,Good,North
577,Punjab,Amritsar,2019,Kharif,Groundnut,169.55,256.02,1.51,1262.1,16.4,79.7,Clay,Canal,26646.39,977.93,Small,No,3,5992.38,4956577.58,1534169.13,-3422408.45,Average,North
578,Bihar,Gaya,2018,Kharif,Soybean,108.39,162.59,1.5,2097.7,16.5,60.1,Black,Tube Well,10385.27,324.5,Small,Yes,2,3986.23,1808700.71,648121.14,-1160579.57,Average,East
579,Andhra Pradesh,Guntur,2019,Kharif,Cotton,10.02,3.11,0.31,934.7,34.9,86.2,Sandy,Rain-fed,1291.26,46.26,Small,No,1,5685.9,380670.52,17683.15,-362987.37,Poor,South
580,Uttar Pradesh,Agra,2025,Kharif,Cotton,336.82,97.68,0.29,2571.6,43.9,70.5,Sandy,Sprinkler,17390.99,3108.22,Small,No,3,5903.0,14040174.19,576605.04,-13463569.15,Good,North
581,Andhra Pradesh,Visakhapatnam,2023,Rabi,Barley,208.28,703.99,3.38,923.3,36.0,99.2,Laterite,Tube Well,12171.39,1599.24,Medium,Yes,7,1721.46,3726856.05,1211890.63,-2514965.42,Average,South
582,Bihar,Muzaffarpur,2024,Kharif,Soybean,209.67,297.73,1.42,1153.2,13.7,90.8,Clay,Sprinkler,23131.35,1437.83,Small,No,4,3786.28,5665106.07,1127289.14,-4537816.93,Good,East
583,Odisha,Cuttack,2024,Whole Year,Sugarcane,266.8,18059.69,67.69,599.6,41.8,50.7,Clay,Rain-fed,47062.09,1470.93,Medium,No,6,340.97,21379871.31,6157812.5,-15222058.81,Good,East
584,Andhra Pradesh,Nellore,2018,Kharif,Soybean,84.06,158.87,1.89,2860.4,10.8,68.1,Clay,Rain-fed,9859.23,882.45,Large,No,21,4223.06,1522419.0,670917.54,-851501.46,Good,South
585,West Bengal,Howrah,2023,Rabi,Maize,33.34,115.36,3.46,1431.7,33.9,55.5,Red,Drip,5874.27,216.79,Small,No,3,1823.25,1024348.19,210330.12,-814018.07,Good,East
586,West Bengal,Kolkata,2018,Rabi,Potato,341.33,7563.87,22.16,1463.6,23.5,82.6,Alluvial,Tube Well,19434.47,3257.16,Medium,No,4,1150.82,22129316.47,8704652.87,-13424663.6,Excellent,East
587,Bihar,Muzaffarpur,2018,Kharif,Soybean,358.6,641.89,1.79,1342.9,14.3,31.7,Alluvial,Tube Well,52176.62,799.54,Small,No,3,3641.95,6512137.53,2337731.29,-4174406.24,Good,East
588,Maharashtra,Pune,2023,Rabi,Pulses,229.66,312.34,1.36,2295.2,22.0,75.1,Alluvial,Rain-fed,31678.99,1665.16,Medium,No,6,6304.45,2815494.92,1969131.91,-846363.01,Average,West
589,Andhra Pradesh,Guntur,2022,Whole Year,Sugarcane,284.25,21395.5,75.27,2052.5,15.4,84.4,Red,Drip,35543.45,2970.59,Small,No,2,338.32,18741891.44,7238525.56,-11503365.88,Excellent,South
590,Rajasthan,Bikaner,2024,Kharif,Bajra,486.23,953.01,1.96,1553.2,28.3,50.2,Laterite,Drip,78725.26,3064.5,Small,No,1,1605.42,6366249.67,1529981.31,-4836268.36,Good,North
591,Maharashtra,Kolhapur,2019,Rabi,Pulses,178.89,250.45,1.4,2728.3,39.4,87.7,Sandy,Drip,25723.11,894.3,Small,No,3,6268.54,2632319.05,1569955.84,-1062363.21,Average,West
592,Odisha,Puri,2019,Rabi,Onion,223.87,3422.97,15.29,2412.1,16.4,94.9,Red,Drip,30569.28,1346.96,Small,No,5,1260.72,11994453.41,4315406.74,-7679046.67,Poor,East
593,Assam,Guwahati,2020,Rabi,Jowar,31.37,46.74,1.49,1785.7,26.2,63.0,Black,Sprinkler,4724.39,56.58,Small,No,4,1638.18,483841.1,76568.53,-407272.57,Good,Northeast
594,Karnataka,Belagavi,2018,Rabi,Barley,430.71,1266.29,2.94,2354.4,16.8,84.5,Sandy,Rain-fed,77059.74,1623.44,Small,No,2,1664.32,8542183.81,2107511.77,-6434672.04,Good,South
595,Telangana,Nizamabad,2022,Zaid,Tomato,171.23,4789.3,27.97,1915.2,13.9,80.5,Red,Rain-fed,7005.43,1853.91,Small,No,2,785.23,10294437.0,3760702.04,-6533734.96,Good,South
596,Assam,Jorhat,2023,Rabi,Pulses,97.6,69.3,0.71,990.9,20.7,81.3,Laterite,Canal,13260.37,1093.42,Small,No,3,5390.97,1919203.85,373594.22,-1545609.63,Poor,Northeast
597,Odisha,Cuttack,2020,Kharif,Soybean,327.09,686.89,2.1,881.2,42.6,57.8,Alluvial,Sprinkler,19722.91,1527.82,Small,No,4,3808.02,7301539.55,2615690.86,-4685848.69,Good,East
598,Punjab,Jalandhar,2018,Rabi,Groundnut,323.25,484.88,1.5,895.2,38.6,36.2,Clay,Sprinkler,26271.03,1651.23,Small,No,3,5337.1,10048308.48,2587853.05,-7460455.43,Poor,North
599,Andhra Pradesh,Kurnool,2025,Kharif,Tomato,54.31,1179.61,21.72,1491.1,35.2,57.6,Black,Rain-fed,7402.03,597.29,Small,No,5,1461.95,2556702.38,1724530.84,-832171.54,Good,South
600,Rajasthan,Kota,2023,Kharif,Bajra,56.4,106.6,1.89,1041.2,37.1,53.1,Red,Drip,6913.13,412.56,Medium,No,9,1743.64,994211.96,185872.02,-808339.94,Good,North
601,Tamil Nadu,Madurai,2018,Kharif,Maize,435.49,2116.48,4.86,2875.9,22.6,81.8,Clay,Drip,28646.36,2678.96,Small,No,3,1453.21,12397139.09,3075689.9,-9321449.19,Excellent,South
602,Haryana,Panipat,2024,Rabi,Groundnut,399.25,479.1,1.2,2970.0,23.1,65.3,Black,Tube Well,64770.86,1835.66,Small,No,3,5451.56,12383340.47,2611842.4,-9771498.07,Average,North
603,Tamil Nadu,Chennai,2020,Rabi,Onion,287.39,5822.52,20.26,653.6,12.6,74.7,Alluvial,Rain-fed,29653.02,3071.03,Medium,No,5,1136.18,14191488.97,6615430.77,-7576058.2,Good,South
604,Bihar,Muzaffarpur,2018,Rabi,Groundnut,4.17,4.71,1.13,753.2,25.0,40.7,Red,Tube Well,560.6,19.15,Small,No,5,5888.03,139272.38,27732.62,-111539.76,Poor,East
605,Andhra Pradesh,Visakhapatnam,2021,Rabi,Onion,103.87,1159.19,11.16,1845.6,39.6,82.4,Sandy,Sprinkler,18037.28,478.02,Small,No,2,1162.21,4059470.48,1347222.21,-2712248.27,Poor,South
606,Madhya Pradesh,Bhopal,2023,Kharif,Rice,438.94,1150.02,2.62,2849.2,10.9,89.4,Clay,Drip,40934.81,2596.3,Small,No,4,1913.15,12067771.42,2200160.76,-9867610.66,Poor,Central
607,Tamil Nadu,Tiruchirappalli,2019,Kharif,Maize,61.06,250.35,4.1,2274.1,21.1,35.3,Black,Tube Well,5518.61,232.52,Small,No,1,1528.02,1458124.73,382539.81,-1075584.92,Poor,South
608,Haryana,Rohtak,2023,Whole Year,Sugarcane,217.64,15748.43,72.36,2999.1,13.0,71.5,Laterite,Rain-fed,9188.54,2526.06,Medium,No,4,294.07,15226078.05,4631140.81,-10594937.24,Good,North
609,Uttar Pradesh,Varanasi,2020,Rabi,Maize,381.38,1594.17,4.18,2612.4,33.1,49.7,Laterite,Drip,37639.72,1114.02,Small,No,2,1519.04,11803468.01,2421608.0,-9381860.01,Average,North
610,Punjab,Jalandhar,2021,Whole Year,Sugarcane,313.03,22591.38,72.17,1031.1,37.4,46.5,Laterite,Canal,44729.83,810.04,Small,No,5,352.25,20907151.38,7957813.61,-12949337.77,Excellent,North
611,Rajasthan,Jodhpur,2019,Kharif,Groundnut,57.09,140.44,2.46,2582.8,28.8,30.8,Sandy,Canal,4772.74,351.92,Large,Yes,27,5920.33,1755216.6,831451.15,-923765.45,Excellent,North
612,West Bengal,Asansol,2021,Kharif,Maize,257.85,703.93,2.73,2011.7,36.0,77.4,Alluvial,Tube Well,14112.63,899.5,Small,No,3,1726.28,6309612.26,1215180.28,-5094431.98,Average,East
613,Tamil Nadu,Tiruchirappalli,2022,Rabi,Onion,164.64,2201.24,13.37,2235.6,39.8,79.8,Laterite,Canal,24891.47,1938.61,Small,No,2,1110.45,7089943.27,2444366.96,-4645576.31,Average,South
614,Karnataka,Belagavi,2021,Kharif,Pulses,226.6,240.2,1.06,1683.1,14.1,42.3,Sandy,Sprinkler,19763.06,2451.31,Small,No,4,6930.02,3753212.07,1664590.8,-2088621.27,Excellent,South
615,Odisha,Rourkela,2022,Rabi,Wheat,213.83,688.53,3.22,374.3,44.1,86.4,Black,Tube Well,29888.59,510.9,Small,No,5,2390.59,4595935.94,1645992.93,-2949943.01,Poor,East
616,Tamil Nadu,Coimbatore,2024,Zaid,Tomato,71.71,2357.82,32.88,676.2,36.1,62.0,Red,Tube Well,11501.54,485.87,Medium,No,7,1601.8,5729709.29,3776756.08,-1952953.21,Excellent,South
617,Uttar Pradesh,Lucknow,2020,Rabi,Pulses,421.78,333.21,0.79,2832.4,31.3,88.7,Alluvial,Canal,73502.73,4824.27,Small,No,4,7234.36,7035307.89,2410561.1,-4624746.79,Good,North
618,Maharashtra,Pune,2019,Whole Year,Sugarcane,105.17,8529.29,81.1,293.8,36.4,31.2,Laterite,Drip,15464.51,1038.75,Large,No,15,344.61,7955057.39,2939278.63,-5015778.76,Good,West
619,Odisha,Rourkela,2019,Kharif,Cotton,71.08,45.49,0.64,1799.2,33.5,36.5,Red,Sprinkler,10411.93,79.5,Small,No,1,6543.32,3195839.43,297655.63,-2898183.8,Good,East
620,Karnataka,Belagavi,2019,Rabi,Jowar,77.68,160.8,2.07,2188.0,40.6,96.0,Black,Rain-fed,12220.37,295.96,Medium,No,6,2113.37,1313908.2,339829.9,-974078.3,Good,South
621,Bihar,Bhagalpur,2021,Kharif,Jowar,45.2,103.51,2.29,2608.7,18.4,88.0,Laterite,Rain-fed,4476.35,362.44,Large,No,18,2133.31,741399.97,220818.92,-520581.05,Excellent,East
622,Telangana,Nizamabad,2023,Rabi,Wheat,51.46,171.88,3.34,1535.4,30.7,73.3,Black,Rain-fed,6097.7,525.49,Small,No,4,1825.26,1129050.83,313725.69,-815325.14,Poor,South
623,Telangana,Hyderabad,2019,Rabi,Wheat,180.99,872.37,4.82,1323.3,23.8,79.5,Alluvial,Rain-fed,28833.99,1322.46,Small,No,4,2201.44,3703332.37,1920470.21,-1782862.16,Good,South
624,Punjab,Patiala,2019,Whole Year,Sugarcane,401.15,36324.13,90.55,835.2,38.6,47.5,Red,Sprinkler,41094.2,612.07,Small,No,3,356.86,26645861.01,12962629.03,-13683231.98,Good,North
625,Odisha,Puri,2023,Rabi,Potato,376.91,7183.9,19.06,1549.5,13.1,48.1,Sandy,Drip,31779.08,1644.91,Large,Yes,22,1207.3,17181730.45,8673122.47,-8508607.98,Average,East
626,Maharashtra,Aurangabad,2023,Kharif,Soybean,447.99,1039.34,2.32,1036.0,13.9,66.5,Sandy,Tube Well,36497.08,3207.22,Small,No,1,3698.62,7247156.1,3844123.71,-3403032.39,Good,West
627,Assam,Jorhat,2022,Rabi,Maize,266.88,1350.41,5.06,400.5,43.5,85.2,Alluvial,Tube Well,31976.21,508.23,Large,No,11,1447.54,5383013.75,1954772.49,-3428241.26,Poor,Northeast
628,Punjab,Jalandhar,2021,Zaid,Tomato,123.43,3286.94,26.63,726.3,10.4,39.5,Black,Tube Well,13288.26,719.41,Medium,No,7,1236.02,9217341.03,4062723.58,-5154617.45,Good,North
629,Telangana,Khammam,2024,Rabi,Potato,353.67,10949.62,30.96,864.3,23.0,92.0,Red,Sprinkler,40902.53,653.39,Medium,No,7,1436.45,20289607.24,15728581.65,-4561025.59,Excellent,South
630,Assam,Nagaon,2025,Rabi,Jowar,53.3,65.56,1.23,1110.2,34.6,98.1,Red,Rain-fed,4140.27,543.81,Small,No,5,1805.33,1041036.42,118357.43,-922678.99,Good,Northeast
